1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
121.423000372866,11.0,8.0,28.0375281797967,0.0,3.0,24.0,-94.9919677014416,5.0,1.0,71.1372863415736,46.8565122690052,28.407549343934,-63.3221861484819,18.0,-9.33428542378273,18.0,1.0,-44.2620332927159,3.2606664294557,,4.0,0.0,9.0,1.33208174580594,13.0,13.0,53.7871665003307,0.0,0.0,,3.0,12.5045507037639,84.8029795959612,5.57441252087328,4.0,0.116697364587261,59.4852522921187,-0.480508546907178,-22.7844023330896,-14.7020984681534,0.0252043528551262,,0.0,10.0,2.28129468944747,0.0,3.0,21.2296294494043,3.0,16.0,-15.0301460458792,,9.21241263917909,-23.9962964042165,,28.3830712853415,-55.9141465478796
-182.424938969215,11.0,11.0,9.68442994182773,0.0,3.0,23.0,,7.0,1.0,1.54693767868119,,-28.711653667922,-8.19014237774182,16.0,,15.0,0.0,-65.3058390833135,6.69092602504117,2.0,,3.0,6.0,-17.0461829442841,,14.0,49.4171762325389,4.0,1.0,2.0,1.0,,71.9821147153005,-23.474893067857,2.0,1.24634362562493,4.46286731926572,25.7350107258209,-36.8366426069404,-8.71245933234983,-1.8329087830158,8.44067220374748,2.0,,-26.9851483829231,0.0,3.0,25.2888781356158,2.0,9.0,68.3891747379339,14.2180626878857,30.679927615398,-20.1677638096969,41.4683272469975,35.6948314186158,-6.43339626655587
84.8125459638281,13.0,13.0,69.9358556650041,0.0,2.0,24.0,,10.0,1.0,-14.4245556887243,-75.5120321176946,,-117.454729654712,16.0,-7.62163235741548,16.0,3.0,34.3210878491299,-49.6323721691174,4.0,2.0,1.0,4.0,-74.8539417432763,12.0,12.0,,3.0,,2.0,3.0,19.4885641106904,61.0270792866425,-50.0024326931652,6.0,0.221246936630555,25.0912224920483,22.5613662998332,-22.9019571070664,,4.88597051525287,42.0180332041184,0.0,,2.0248492282319,0.0,4.0,30.8108765079549,,13.0,45.0094931417128,-24.5901107040712,43.9291135475921,-52.5620320288655,40.0627137312299,45.6302475438487,-51.5020575610333
52.7732913714518,13.0,11.0,5.79785906378432,0.0,2.0,24.0,-32.6492430795318,9.0,0.0,-1.32268832325114,95.42635390535,,-110.491365839707,18.0,-7.75875546680023,,,-6.94030472107086,-9.77032206148005,,5.0,3.0,4.0,32.7162183194491,12.0,15.0,48.5364135828922,,,,4.0,2.84544132731607,65.8767440710047,,3.0,0.690260865170442,66.4388137089998,-23.9665093403809,-17.363372023516,,3.57393052938023,30.697034001863,2.0,12.0,11.5926262240377,0.0,,25.4881756314452,2.0,,44.5111785488676,-26.5915012497455,,,14.2043121445414,34.1979864695245,-6.41058103287778
,12.0,11.0,17.6312728319609,0.0,1.0,24.0,-81.2733745759183,7.0,1.0,47.1844002635771,54.7327612526715,,,17.0,-1.74159194780835,,4.0,-95.871803250626,-14.8588466986926,,6.0,,8.0,20.6422992650836,16.0,14.0,,5.0,1.0,4.0,,-8.22027075405004,71.7150038708145,-42.129507222507,2.0,1.95418820092741,108.146202071679,2.6339008656409,-26.2015479132493,-41.4042972281963,0.967709123927465,26.6834990049277,1.0,12.0,-38.0508050195149,0.0,4.0,14.4272659340934,3.0,13.0,61.1436061644615,-45.4850890518422,15.1831450258952,-5.09427227256743,21.4599978083836,41.2601748375623,-23.214707452788
109.906132681233,13.0,,47.7536219267314,1.0,2.0,23.0,-86.3737795308326,10.0,0.0,,92.7705435547978,-28.0091636924746,-34.8980324846936,18.0,-13.7402166921436,17.0,1.0,-22.5405941479915,18.8392779045185,5.0,2.0,1.0,8.0,-30.4515587753912,16.0,13.0,63.3902077150356,,1.0,4.0,6.0,38.3518438633416,91.3092440112554,-31.092904466921,5.0,,55.9945400825507,1.24425894320537,-39.8003924226298,,-1.90313746299831,37.1844866337879,1.0,11.0,-10.0654642220198,0.0,,13.407594106245,3.0,18.0,15.1136716101942,20.1316143253676,96.7431033566155,-65.0030723139847,32.0959067897275,43.9784987165194,-43.9923395744447
-49.6457672581572,13.0,9.0,18.1946953341581,0.0,1.0,,-67.6127519764738,9.0,,-51.5176842585308,-21.5320453047752,90.3100058620581,-103.37713904547,16.0,-13.0898897460474,16.0,3.0,,9.14820165776114,3.0,5.0,0.0,8.0,30.2354288232734,17.0,11.0,45.9872645477172,5.0,1.0,3.0,4.0,20.4720842462451,102.600322974619,-52.8393644952712,3.0,0.503794106204537,51.6248834755519,-4.58884385624754,-17.9662809189931,-68.1891451437584,-0.691156026272583,37.0263060992713,3.0,11.0,-37.1797710804396,0.0,1.0,25.1751287368407,3.0,,-1.17084513588958,-37.2471415837069,6.06058622497128,-39.439945215624,20.7459347868602,,-43.3748218958052
-18.2674102378055,13.0,8.0,28.4417806358102,0.0,3.0,23.0,-51.5091113310278,10.0,0.0,60.3630234890126,,43.1017557968943,-115.230971008805,,-13.5724828307957,17.0,6.0,,,0.0,6.0,2.0,6.0,,15.0,10.0,25.8310843252438,3.0,0.0,4.0,4.0,,68.6086459720646,-64.478752246376,2.0,3.01995464756938,32.5671428824081,21.9317007384576,-1.32799615476611,-10.1715772935218,4.09531546933665,42.4192406014155,2.0,10.0,-71.6790620576231,1.0,5.0,18.0258695784808,2.0,18.0,52.7280265540135,-56.4984401256477,30.8550178093177,-58.6190607020161,22.1553149700206,33.7872029752591,-57.2269441286119
-24.9517666166972,,13.0,15.1897057236487,0.0,3.0,,-24.25043233665,7.0,0.0,47.6249212881776,74.0177135914564,37.4568534912412,-104.406992255193,17.0,-18.3728824599344,14.0,3.0,-73.8362240383426,-10.7581805000343,3.0,,1.0,6.0,,15.0,12.0,42.6978641405773,0.0,0.0,5.0,2.0,19.9021085091543,46.3508222576884,-28.6168138447061,2.0,0.215080458658289,40.5898380334942,,,,0.0145324543590365,30.9164650520476,0.0,12.0,-49.3665602417404,0.0,5.0,22.8334907792585,3.0,15.0,63.9860127072222,,131.503690216923,-16.5941652623785,23.8672462817962,39.7044411508833,-82.3785291777362
-211.826978333902,13.0,12.0,43.8490628723136,0.0,,24.0,-51.9598278826899,9.0,0.0,43.7839884215175,41.9880213215947,35.6169913140164,-99.6148970345953,19.0,6.6010572068318,15.0,5.0,-35.5909707366148,,2.0,7.0,2.0,6.0,-0.875598187265894,14.0,13.0,34.7116683264926,3.0,0.0,4.0,5.0,,110.856037150024,-47.0930989231219,3.0,2.82514116017052,100.378729388567,,1.64586511889841,,3.927775931116,40.1124918413907,2.0,12.0,-0.918114595296895,0.0,4.0,26.3897524442608,2.0,17.0,27.0992050282333,-55.8225838124659,77.1444157325434,-31.8297412516126,27.7231431415202,38.2202887783354,
-50.1497903858614,13.0,11.0,-0.928767138271311,1.0,2.0,23.0,-35.1685937529141,,1.0,21.1535813705544,90.4469954315573,27.3240841275936,-84.0693956699479,,-17.7973094616533,,3.0,,14.8337135597681,4.0,4.0,2.0,5.0,14.6704803714455,15.0,16.0,62.3696138821491,3.0,1.0,4.0,3.0,10.380973883296,116.99667942887,37.800831320694,1.0,0.0959958773577889,34.985000817911,,,66.54933436128,,34.0022618822298,1.0,,27.6888621118098,0.0,4.0,27.6731862097815,0.0,16.0,59.9372369678458,115.948340010823,-39.0453670264817,13.4500943063732,24.8619764473871,28.1813126000825,-59.3020294562998
52.4028504051883,13.0,14.0,37.4947056750082,0.0,,,-70.1943201599829,7.0,0.0,62.0127511307788,58.0054126214236,26.73361328309,-89.0886025288416,,-4.80514676488285,18.0,,-35.5013816116423,-1.75291412583566,5.0,6.0,3.0,6.0,30.5354696542759,15.0,,37.1010767980516,2.0,,3.0,4.0,11.0140073165539,109.180182824825,-63.6266590536987,3.0,1.65073961111945,21.9935246995107,-12.961992403005,15.6255245079,-42.4054926232781,-2.08300425961053,29.3228173346347,1.0,10.0,0.376917748202874,,1.0,31.6592961492153,,13.0,13.3097705291028,,,-32.0430762429957,29.0897072987728,32.9665393313187,-49.416513452516
4.92271958922991,13.0,12.0,-7.32749833406923,0.0,1.0,20.0,-57.5978119607475,6.0,0.0,-47.1892296697937,62.7520130947232,,-137.514169402541,19.0,-10.7037961921161,17.0,1.0,-10.6875695426939,29.7806763305649,3.0,6.0,,6.0,5.77432158124649,9.0,11.0,51.6809396147967,5.0,1.0,4.0,3.0,3.0990727539538,55.7006353304368,-44.5441676872868,5.0,7.64882817963926,101.8596250163,11.6861328549632,-36.1178705529568,20.3858642867611,4.12336497625518,46.131852197348,2.0,,-51.096917170732,0.0,,15.4515595597675,2.0,14.0,30.001713371953,-33.6702909372815,4.06422107204005,-44.1975366144167,14.4555319589241,45.7996690769576,-52.5694123289635
81.5052359075511,11.0,12.0,47.4369390050825,,,23.0,-44.1596918611053,9.0,0.0,33.2459467171954,76.231732359156,36.4439790112781,-54.4693408174333,19.0,-6.60611792896109,18.0,5.0,-12.472428012982,21.643082138588,3.0,6.0,2.0,7.0,-41.4084267811099,15.0,12.0,57.617301141602,2.0,1.0,4.0,5.0,9.12271465245856,136.138999800696,-34.571736112247,0.0,0.587346317452706,-79.531115794363,-10.9643657050221,-5.02871702784992,102.244783503845,-0.504683184844318,35.7239252463645,0.0,,35.3024254325697,1.0,3.0,9.0182750482558,2.0,13.0,-10.5529758116468,-37.1873452059076,-19.2282614172726,-45.9480282096597,22.775601127316,49.0758946065342,-33.53222604813
-47.28304557979,12.0,13.0,27.961177485426,1.0,3.0,,,8.0,0.0,,-74.5019440539181,82.9753097189705,-120.628830545068,,-12.0409944941969,18.0,4.0,17.4429560722282,-29.5416984820334,6.0,,3.0,,-22.1955892559317,15.0,12.0,50.9748636882391,6.0,1.0,4.0,4.0,9.41106844597007,59.0783700293182,-48.5421300049979,2.0,0.837819117614693,33.6715446618274,1.63315394237062,-6.15174429524731,-70.577024497741,6.22952097553855,52.5194278191611,0.0,,-43.2900702094424,1.0,5.0,28.2354897603437,3.0,15.0,67.0597871053542,-42.1367018393406,-4.49133301612416,-62.9971516663439,,38.3606970530283,-56.7369570557722
-56.1690914895487,13.0,14.0,32.5853237531871,0.0,,22.0,,7.0,0.0,97.020562783571,47.6445219479501,-33.2198123203225,-87.4175354040271,,3.6632023156931,,1.0,19.2666187436594,-17.5998380110388,3.0,6.0,2.0,2.0,-38.4521721578689,15.0,13.0,55.6741153747513,3.0,0.0,3.0,3.0,8.30235561097571,95.3924169661723,-40.1095386414924,3.0,0.397256645737279,93.9082652189094,-5.84185862193949,9.24006673157023,34.5853685411062,1.48613564740123,22.5572738224416,1.0,12.0,-31.7610505361808,0.0,1.0,,5.0,16.0,0.572263084111885,11.1981270838291,50.7299566594697,-39.0645642989866,26.176333270068,37.0694285569367,-6.13559051815221
67.1894946588463,13.0,14.0,6.79837660153965,0.0,0.0,23.0,-19.7764757127101,8.0,0.0,,-86.4597816951573,39.9169732526408,-78.7703546597092,19.0,-16.7405780405775,16.0,4.0,-16.7343230209802,0.496307578377945,0.0,5.0,2.0,8.0,19.4668556671363,12.0,11.0,41.9235516295756,3.0,0.0,5.0,3.0,17.3049268694277,116.225554407617,-71.9250200829498,5.0,1.39828594916568,94.5145870150915,-7.86706367899062,-33.078404743944,-47.6907806551607,-3.39253355134292,,1.0,11.0,-67.9062301309698,0.0,,,2.0,17.0,41.0000423527735,-68.1213235496951,-34.7328841186357,-31.0892828914583,,39.5790482950389,-43.7367301358306
,13.0,11.0,19.7374558242545,1.0,2.0,22.0,-18.0841993048129,8.0,0.0,,80.3948863875121,-16.6843450886593,-94.0216464344331,19.0,-18.2759770852489,18.0,,10.1753823717473,-0.51574845602132,7.0,5.0,2.0,8.0,-34.8971852927138,13.0,14.0,45.8505826626773,1.0,0.0,2.0,,14.9150424939071,90.9352777477452,-41.328466469626,3.0,1.83005176558981,-7.2050832006931,5.22815075213594,-12.3378153125264,-97.9785143589407,1.78625173568654,30.849155297125,2.0,11.0,-65.661500059943,0.0,6.0,25.3856022622043,3.0,13.0,64.9121117402482,54.4298350400974,8.28910585765501,-80.7831741769905,21.3017357620514,40.5519577826271,-30.25652227211
-17.3542197974251,13.0,12.0,6.96381598665829,0.0,3.0,,-57.7812877848532,,0.0,33.6932520280415,-37.622441444546,45.6808643089711,-80.3118161264517,17.0,-2.23540828958301,17.0,6.0,17.6982771038288,-6.05264715241398,6.0,5.0,2.0,8.0,-18.737471343138,12.0,18.0,44.9086910204189,3.0,1.0,5.0,5.0,9.42524645948459,87.4981490912046,-78.3029484431202,2.0,2.02680102674381,-14.0852822470901,-23.6990054124848,,-62.597442746755,,13.818089634821,1.0,10.0,-18.7153695731325,,4.0,26.1663757838012,2.0,14.0,36.6741971906249,26.0364064461717,104.462117740643,-56.6091665614836,16.599835872254,36.8833080861539,-26.7134320476788
-192.589901608901,11.0,10.0,12.0870811951426,2.0,2.0,24.0,-35.5867869034131,10.0,0.0,114.679668386023,50.5132875405252,,,18.0,2.19870851807757,16.0,3.0,,31.6976423973802,4.0,3.0,1.0,3.0,,12.0,12.0,,4.0,1.0,,5.0,3.9062463074388,141.561812360347,-39.2081297502749,3.0,0.107359890646596,74.4722512654047,-8.65232324383201,-23.3769978607496,5.19570491984678,3.36323783567777,46.7903218535603,1.0,12.0,25.3405853046039,0.0,2.0,8.60826231436731,,14.0,53.9684595156708,69.6890016947861,,19.1418491616387,33.6245390414248,34.1966716371052,-40.9123208577051
-62.8456147091114,13.0,11.0,,1.0,,24.0,,9.0,0.0,-24.5877726945886,-4.42737229168415,-83.0323373110721,-71.7456242089406,18.0,-9.63621763137831,19.0,5.0,112.867951090402,0.375506676815897,7.0,6.0,2.0,5.0,,12.0,17.0,,6.0,2.0,5.0,6.0,-1.02313430226297,87.196367960382,-42.3558297680488,4.0,0.342983721905915,85.7863692727609,-9.79343267170297,-5.68239933876564,-46.5949666373887,1.16869927572861,39.0590842030581,0.0,12.0,-23.8462292204156,0.0,2.0,24.8756022065269,1.0,9.0,46.0981605033051,-9.06022424920782,-138.72681356244,-2.08728210263178,10.6158451633878,,-30.3684080007406
-185.491488817872,13.0,12.0,10.6363472103787,0.0,1.0,24.0,-96.4132489402784,8.0,0.0,-43.6655388954538,60.9933259431273,88.5224792297091,,15.0,-13.9920355744221,18.0,3.0,-60.4380185836378,-21.4052349087092,2.0,,2.0,2.0,14.9546065067636,11.0,12.0,50.2035081995244,1.0,1.0,3.0,5.0,14.9875039410743,84.1017214597555,,3.0,36.0378785954012,59.5769936882133,-25.8416383510406,-11.4323271403989,-126.88590730778,1.57402939701181,19.0618627070213,2.0,11.0,-34.3562650237675,0.0,4.0,,5.0,15.0,,,57.2864730635584,-20.6223288514718,38.2890744955929,46.7638815671737,-29.5205496118181
69.5502772759087,12.0,12.0,,0.0,2.0,23.0,-61.8495156213128,8.0,0.0,17.9560870134833,-74.679095717147,11.6294712679143,-80.6400629544983,18.0,-12.4116096097782,12.0,3.0,-8.85367755146734,,4.0,3.0,3.0,3.0,19.9130818170276,,10.0,58.8733325103404,2.0,1.0,4.0,4.0,20.4582443878312,102.737651981001,-47.8117926623596,1.0,,,7.61975663297515,-0.0748682825319982,-87.0098554790705,1.57920616858495,47.6867544060786,2.0,11.0,-38.4028733656436,0.0,5.0,20.7823442969389,4.0,17.0,13.0262544968479,-83.9681016009197,39.8075573222975,-30.4641578730764,19.0551645639867,41.9259787349549,-46.0015721599492
15.9130462343657,13.0,10.0,13.5433732438407,0.0,3.0,24.0,-85.5204869235829,9.0,,103.378128723779,32.5479362159967,46.2973765269398,-38.6524942199409,17.0,-8.50180487155689,15.0,1.0,56.5713472277918,5.4810314996688,1.0,4.0,2.0,2.0,-26.4741131090519,14.0,15.0,57.3437940696523,5.0,1.0,4.0,5.0,9.62218297693523,,-22.5922255847494,7.0,13.1116122692907,192.103582132657,,-38.3737767005222,-51.3818441207865,1.15652604088601,24.5349326503187,0.0,11.0,-87.9071276870528,0.0,3.0,15.8396029830971,4.0,17.0,3.57379384983325,98.981711817337,-2.26152133003372,-66.1134679201558,24.3075134594645,34.3411758518531,-53.324555908155
-141.440329750579,13.0,11.0,25.9095789849781,,3.0,21.0,-28.3024347410174,7.0,0.0,,-62.7677567768842,-20.3726210239406,-73.3587302548787,,-11.5486514987132,15.0,7.0,23.2447698243069,-26.6029818851649,1.0,4.0,3.0,9.0,37.1743229189256,12.0,10.0,49.3492207684418,5.0,0.0,2.0,3.0,23.0420967990668,84.1572362155806,-19.0332609451897,2.0,3.89998545131579,,-31.9357598484085,-8.69976675927244,25.3451337698538,5.40532070824022,21.9922256972717,2.0,11.0,-61.9370933915151,0.0,3.0,16.4484717705199,4.0,15.0,-0.137888479586799,,37.5708411927144,-11.5241900102603,16.9938184796102,39.2735751807063,-17.1240214588459
-73.5032212005564,13.0,12.0,,0.0,1.0,22.0,-36.0940025701309,8.0,1.0,14.433399181867,37.3058833647519,,0.16242120409764,18.0,-1.82627034033249,15.0,4.0,-31.9328893428065,28.1571288812026,2.0,1.0,3.0,3.0,-61.9944064852947,,10.0,50.6677820749768,1.0,0.0,3.0,4.0,,99.8840000436309,-21.8910164687937,1.0,1.4732787023533,79.7703164513944,24.7407723700231,-45.2713541384083,-37.7874237795855,-2.28744403271564,50.7824308222671,1.0,12.0,27.3524404210121,0.0,0.0,26.1953108447292,3.0,12.0,35.0730550782941,-5.64836477862308,-0.896087265847193,15.4728992326596,26.6743240547942,39.23583987824,-46.6217834320447
-50.1533132260149,13.0,,47.486287035326,0.0,2.0,24.0,,8.0,0.0,,,70.2123784054408,-22.1941720482945,17.0,-0.740129490984128,14.0,3.0,-64.5975386534202,-12.6439772302799,8.0,6.0,2.0,3.0,7.71423948221731,11.0,,,2.0,0.0,5.0,3.0,19.0999359365398,79.2169203327249,-29.1426057487791,0.0,1.18426590905986,60.6262297683885,-9.28586580451589,-33.6835097332026,-32.0675873772492,,40.5126907319678,1.0,11.0,-32.6115723701358,1.0,7.0,21.5684266305565,2.0,15.0,19.9447828202966,-90.4533673454141,19.4360802739944,-5.26694694005063,19.3025324103103,47.7398694605178,-24.3614720017113
,13.0,10.0,,0.0,3.0,23.0,,6.0,1.0,15.7373045641559,-76.384174451232,103.72877098263,-76.2491971723369,,-7.51681940951061,17.0,3.0,-26.0771073692675,-24.7668552619428,3.0,5.0,2.0,5.0,-38.883452447681,15.0,15.0,53.8238638389758,3.0,0.0,4.0,3.0,31.2298311487173,112.619905920914,-16.2940683012065,6.0,1.0623381646583,90.5103930841881,-3.0993044933952,-15.0850109263975,-29.7834784826851,8.12223901413589,34.65747523893,1.0,9.0,-1.91908171944664,0.0,5.0,16.6162000334441,3.0,11.0,33.5903013840522,-16.0974521309574,,-32.3101301674591,29.6511801979312,31.7007712368305,-29.7745368985791
11.1064979856146,,10.0,29.4307378715197,1.0,1.0,,-54.9241572655576,8.0,1.0,-34.9634585295694,-52.4301526136696,,-84.5021419607446,,-15.986212131025,15.0,2.0,-38.3787128245027,15.9161958890688,6.0,5.0,1.0,4.0,-17.3776132129252,13.0,13.0,58.568801961685,5.0,1.0,5.0,6.0,14.4686022990012,74.3816166427135,-54.207411113871,1.0,3.96359382311675,,-5.90671493247039,-26.6602738273287,-23.5634805026251,-3.56974074265704,,,11.0,6.62957993121757,0.0,7.0,22.6134576476495,3.0,11.0,12.0682234620243,,59.011047106459,-13.0908234586414,29.7798812902761,46.5671876106384,-40.7269515538967
105.329400393565,13.0,12.0,-9.96903737548223,0.0,3.0,23.0,-57.9666500346849,8.0,1.0,9.16644863190816,-7.73006938397884,13.9622367219854,-61.4462892744781,18.0,-24.6598769101081,19.0,4.0,-92.7979857387597,9.67954111762272,4.0,,,5.0,2.39812421623199,13.0,18.0,51.5307306790733,5.0,2.0,3.0,5.0,-1.32125402684849,61.9343257532165,-24.8058170904729,5.0,,74.7132298333587,21.6107194527117,-20.1960870697014,8.2140330971494,,,,11.0,-47.6949098687486,1.0,4.0,14.3752225727382,3.0,13.0,35.8678984982937,35.2985198258587,,-10.9140222722189,19.0669814841269,36.0661170647634,
-67.1341384795541,12.0,12.0,2.77448503781222,0.0,2.0,23.0,-31.767433389338,6.0,,,-43.109736032784,68.5817080651914,-102.10589111972,15.0,-18.9663968507595,16.0,2.0,34.790794081509,-1.44367962794805,5.0,4.0,3.0,8.0,-14.9058848811412,16.0,12.0,63.3406989857615,5.0,1.0,2.0,3.0,,167.075257811652,-40.4137963734466,2.0,0.657840527785644,183.92686782317,18.23511993519,-18.4067420097473,-6.08589955181245,-4.98057221238198,49.4965827950661,1.0,9.0,-35.1417543961124,0.0,,26.7018030439075,4.0,15.0,57.5620026565845,,70.5058848540565,-66.4018596547198,36.3012293388708,36.1902148691751,-12.0009719262788
